NOM;CODI;DATA_INI;DATA_FI;RESIDENCIA;IEPG_CONFIRMAT;R0_CONFIRMAT_M;TAXA_CASOS_CONFIRMAT;CASOS_CONFIRMAT;TAXA_PCR;PCR;PERC_PCR_POSITIVES;INGRESSOS_TOTAL;INGRESSOS_CRITIC;EXITUS
ALT CAMP;01;2020-05-09;2020-05-15;No;9.78675;0.857143;6.8507;3;351.6704;154;0.6711;0;0;0
ALT CAMP;01;2020-05-08;2020-05-14;Si;;;0.0000;0;8249.4969;41;0.0000;1;0;0
ALT CAMP;01;2020-05-08;2020-05-14;No;6.5245;0.571429;4.5671;2;328.8346;144;0.7246;0;0;0
ALT CAMP;01;2020-05-07;2020-05-13;No;3.9147;0.428571;2.2835;1;303.7153;133;0.8000;1;0;0
ALT CAMP;01;2020-05-07;2020-05-13;Si;;;0.0000;0;7847.0824;39;0.0000;0;0;0
ALT CAMP;01;2020-05-06;2020-05-12;No;6.5245;0.47619;2.2835;1;335.6854;147;0.0000;1;0;0
ALT CAMP;01;2020-05-06;2020-05-12;Si;;;0.0000;0;2012.0724;10;0.0000;0;0;0
ALT CAMP;01;2020-05-05;2020-05-11;Si;;;0.0000;0;2816.9014;14;0.0000;0;0;0
ALT CAMP;01;2020-05-05;2020-05-11;No;5.54582;0.404762;2.2835;1;342.5361;150;0.0000;1;0;0
ALT CAMP;01;2020-05-04;2020-05-10;Si;;;0.0000;0;10865.1911;54;0.0000;0;0;1
ALT CAMP;01;2020-05-04;2020-05-10;No;5.54582;0.404762;4.5671;2;401.9090;176;0.6135;1;0;0
ALT CAMP;01;2020-05-03;2020-05-09;Si;;;0.0000;0;11066.3983;55;0.0000;0;0;1
ALT CAMP;01;2020-05-03;2020-05-09;No;6.25264;0.547619;2.2835;1;404.1926;177;0.6098;1;0;0
ALT CAMP;01;2020-05-02;2020-05-08;No;11.4179;0.833333;4.5671;2;422.4612;185;0.5780;1;0;0
ALT CAMP;01;2020-05-02;2020-05-08;Si;;;0.0000;0;11670.0201;58;0.0000;0;0;1
ALT CAMP;01;2020-05-01;2020-05-07;No;17.2899;1.2619;6.8507;3;497.8191;218;0.4831;1;0;0
ALT CAMP;01;2020-05-01;2020-05-07;Si;;;0.0000;0;30382.2937;151;0.0000;0;0;1
ALT CAMP;01;2020-04-30;2020-05-06;Si;;;0.0000;0;30181.0865;150;0.0000;0;0;2
ALT CAMP;01;2020-04-30;2020-05-06;No;21.2046;1.54762;6.8507;3;502.3863;220;0.4808;0;0;1
ALT CAMP;01;2020-04-29;2020-05-05;Si;;;0.0000;0;41247.4849;205;0.0000;0;0;2
ALT CAMP;01;2020-04-29;2020-05-05;No;30.0127;1.64286;11.4178;5;532.0728;233;0.8850;0;0;1
ALT CAMP;01;2020-04-28;2020-05-04;Si;;;0.0000;0;50100.6036;249;0.0000;0;0;2
ALT CAMP;01;2020-04-28;2020-05-04;No;28.7078;1.57143;11.4178;5;591.4457;259;0.7937;0;0;1
ALT CAMP;01;2020-04-27;2020-05-03;No;26.9679;1.47619;9.1342;4;525.2220;230;0.4587;0;0;1
ALT CAMP;01;2020-04-27;2020-05-03;Si;;;0.0000;0;42052.3138;209;0.0000;0;0;1
ALT CAMP;01;2020-04-26;2020-05-02;Si;;;0.0000;0;41851.1066;208;0.0000;0;0;1
ALT CAMP;01;2020-04-26;2020-05-02;No;25.9349;1.2619;9.1342;4;516.0877;226;0.4651;0;0;1
ALT CAMP;01;2020-04-25;2020-05-01;Si;;;0.0000;0;41247.4849;205;0.0000;0;0;1
ALT CAMP;01;2020-04-25;2020-05-01;No;21.0415;1.02381;9.1342;4;511.5206;224;0.9390;0;0;1
ALT CAMP;01;2020-04-24;2020-04-30;Si;;;0.0000;0;22736.4185;113;0.0000;0;0;1
ALT CAMP;01;2020-04-24;2020-04-30;No;15.2238;0.666667;6.8507;3;438.4462;192;1.1905;0;0;1
ALT CAMP;01;2020-04-23;2020-04-29;Si;;;0.0000;0;22535.2112;112;0.0000;0;0;0
ALT CAMP;01;2020-04-23;2020-04-29;No;12.7228;0.428571;6.8507;3;404.1926;177;1.2739;0;0;0
ALT CAMP;01;2020-04-22;2020-04-28;No;9.33003;0.371429;6.8507;3;347.1032;152;1.5385;0;0;1
ALT CAMP;01;2020-04-22;2020-04-28;Si;;;0.0000;0;22132.7967;110;0.0000;0;0;0
ALT CAMP;01;2020-04-21;2020-04-27;Si;;;402.4144;2;13078.4708;65;1.5625;0;0;0
ALT CAMP;01;2020-04-21;2020-04-27;No;14.1209;0.412245;6.8507;3;292.2975;128;1.9417;0;0;1
ALT CAMP;01;2020-04-20;2020-04-26;Si;;;402.4144;2;13279.6780;66;1.5385;0;0;1
ALT CAMP;01;2020-04-20;2020-04-26;No;17.5043;0.42585;9.1342;4;324.2675;142;1.6393;0;0;1
ALT CAMP;01;2020-04-19;2020-04-25;Si;;;603.6217;3;13480.8853;67;3.0303;0;0;1
ALT CAMP;01;2020-04-19;2020-04-25;No;19.0867;0.417914;11.4178;5;351.6704;154;2.2727;0;0;1
ALT CAMP;01;2020-04-18;2020-04-24;No;23.6296;0.492744;11.4178;5;349.3868;153;1.5267;0;0;1
ALT CAMP;01;2020-04-18;2020-04-24;Si;;;603.6217;3;13480.8853;67;3.0303;0;0;1
ALT CAMP;01;2020-04-17;2020-04-23;No;28.3432;0.564172;15.9850;7;317.4168;139;2.3256;0;0;1
ALT CAMP;01;2020-04-17;2020-04-23;Si;;;603.6217;3;14084.5070;70;2.8986;0;0;1
ALT CAMP;01;2020-04-16;2020-04-22;Si;;;603.6217;3;14084.5070;70;2.8986;0;0;1
ALT CAMP;01;2020-04-16;2020-04-22;No;39.0046;0.68322;22.8357;10;358.5211;157;3.4014;0;0;1
ALT CAMP;01;2020-04-15;2020-04-21;Si;;;1609.6579;8;3420.5231;17;12.5000;0;0;1
ALT CAMP;01;2020-04-15;2020-04-21;No;44.5472;0.722506;18.2685;8;351.6704;154;3.5461;0;0;0
ALT CAMP;01;2020-04-14;2020-04-20;Si;;;1408.4507;7;2816.9014;14;7.1429;0;0;1
ALT CAMP;01;2020-04-14;2020-04-20;No;55.5087;0.810261;27.4028;12;315.1332;138;6.2500;0;0;0
ALT CAMP;01;2020-04-13;2020-04-19;No;63.2966;0.839945;31.9700;14;253.4767;111;8.9109;0;0;0
ALT CAMP;01;2020-04-13;2020-04-19;Si;;;1609.6579;8;1810.8651;9;11.1111;0;0;0
ALT CAMP;01;2020-04-12;2020-04-18;No;66.447;0.855818;34.2536;15;242.0588;106;10.2041;0;0;0
ALT CAMP;01;2020-04-12;2020-04-18;Si;;;1408.4507;7;1609.6579;8;0.0000;0;0;0
ALT CAMP;01;2020-04-11;2020-04-17;Si;;;1408.4507;7;1609.6579;8;0.0000;0;0;0
ALT CAMP;01;2020-04-11;2020-04-17;No;66.0306;0.876227;36.5371;16;235.2081;103;10.5263;0;0;0
ALT CAMP;01;2020-04-10;2020-04-16;Si;;;1408.4507;7;1006.0362;5;0.0000;0;0;1
ALT CAMP;01;2020-04-10;2020-04-16;No;76.7961;1.01908;34.2536;15;228.3574;100;10.7527;0;0;0
ALT CAMP;01;2020-04-09;2020-04-15;Si;;;1408.4507;7;1006.0362;5;0.0000;0;0;3
ALT CAMP;01;2020-04-09;2020-04-15;No;85.7672;1.13813;34.2536;15;194.1038;85;16.6667;0;0;0
ALT CAMP;01;2020-04-08;2020-04-14;No;100.031;1.32742;43.3879;19;180.4023;79;18.9189;0;0;1
ALT CAMP;01;2020-04-08;2020-04-14;Si;;;402.4144;2;1408.4507;7;0.0000;0;0;3
ALT CAMP;01;2020-04-07;2020-04-13;Si;;;201.2072;1;1609.6579;8;0.0000;0;0;6
ALT CAMP;01;2020-04-07;2020-04-13;No;104.15;1.52027;41.1043;18;184.9695;81;19.4805;0;0;2
ALT CAMP;01;2020-04-06;2020-04-12;Si;;;0.0000;0;1609.6579;8;0.0000;0;0;7
ALT CAMP;01;2020-04-06;2020-04-12;No;113.579;1.71508;43.3879;19;205.5216;90;20.0000;0;0;2
ALT CAMP;01;2020-04-05;2020-04-11;Si;;;0.0000;0;1609.6579;8;0.0000;0;0;7
ALT CAMP;01;2020-04-05;2020-04-11;No;112.597;1.82619;43.3879;19;194.1038;85;20.0000;0;0;2
ALT CAMP;01;2020-04-04;2020-04-10;Si;;;0.0000;0;1810.8651;9;0.0000;0;0;7
ALT CAMP;01;2020-04-04;2020-04-10;No;119.36;1.80238;38.8207;17;184.9695;81;22.3684;0;0;2
ALT CAMP;01;2020-04-03;2020-04-09;No;114.59;1.61871;41.1043;18;180.4023;79;23.2877;0;0;2
ALT CAMP;01;2020-04-03;2020-04-09;Si;;;201.2072;1;2012.0724;10;10.0000;0;0;9
ALT CAMP;01;2020-04-02;2020-04-08;Si;;;201.2072;1;2213.2796;11;9.0909;0;0;8
ALT CAMP;01;2020-04-02;2020-04-08;No;101.204;1.38494;41.1043;18;180.4023;79;19.4444;0;0;2
ALT CAMP;01;2020-04-01;2020-04-07;Si;;;201.2072;1;1408.4507;7;14.2857;0;0;10
ALT CAMP;01;2020-04-01;2020-04-07;No;78.8265;1.11351;31.9700;14;168.9844;74;20.2899;0;0;1
ALT CAMP;01;2020-03-31;2020-04-06;Si;;;201.2072;1;1408.4507;7;14.2857;0;0;9
ALT CAMP;01;2020-03-31;2020-04-06;No;56.0024;0.845656;27.4028;12;155.2830;68;21.3115;0;0;0
ALT CAMP;01;2020-03-30;2020-04-05;No;44.8845;0.655179;22.8357;10;162.1337;71;20.3125;0;0;0
ALT CAMP;01;2020-03-30;2020-04-05;Si;;;201.2072;1;1810.8651;9;22.2222;0;0;12
ALT CAMP;01;2020-03-29;2020-04-04;No;40.7624;0.575814;18.2685;8;178.1187;78;17.3913;0;0;0
ALT CAMP;01;2020-03-29;2020-04-04;Si;;;1207.2434;6;7847.0824;39;66.6667;0;0;13
ALT CAMP;01;2020-03-28;2020-04-03;Si;;;1207.2434;6;7645.8752;38;68.4211;0;0;14
ALT CAMP;01;2020-03-28;2020-04-03;No;46.263;0.613909;27.4028;12;196.3873;86;18.4211;0;0;0
ALT CAMP;01;2020-03-27;2020-04-02;Si;;;1408.4507;7;7847.0824;39;64.1026;0;0;11
ALT CAMP;01;2020-03-27;2020-04-02;No;53.6068;0.69044;29.6864;13;203.2381;89;18.9873;0;0;0
ALT CAMP;01;2020-03-26;2020-04-01;Si;;;1408.4507;7;8249.4969;41;60.9756;0;0;11
ALT CAMP;01;2020-03-26;2020-04-01;No;61.8849;0.752778;31.9700;14;196.3873;86;20.7792;0;0;0
ALT CAMP;01;2020-03-25;2020-03-31;Si;;;1408.4507;7;8450.7042;42;59.5238;0;0;9
ALT CAMP;01;2020-03-25;2020-03-31;No;71.5737;0.870635;38.8207;17;198.6709;87;20.5128;0;0;0
ALT CAMP;01;2020-03-24;2020-03-30;No;84.7859;1.03135;38.8207;17;196.3873;86;20.2532;0;0;0
ALT CAMP;01;2020-03-24;2020-03-30;Si;;;5030.1810;25;8048.2897;40;62.5000;0;0;7
ALT CAMP;01;2020-03-23;2020-03-29;Si;;;6841.0462;34;9657.9476;48;68.7500;0;0;3
ALT CAMP;01;2020-03-23;2020-03-29;No;116.103;1.4123;45.6714;20;168.9844;74;23.1884;0;0;1
ALT CAMP;01;2020-03-22;2020-03-28;Si;;;5835.0100;29;3822.9376;19;47.3684;0;0;2
ALT CAMP;01;2020-03-22;2020-03-28;No;138.287;1.68214;52.5222;23;152.9994;67;28.1250;0;0;1
ALT CAMP;01;2020-03-21;2020-03-27;Si;;;5835.0100;29;3822.9376;19;47.3684;0;0;1
ALT CAMP;01;2020-03-21;2020-03-27;No;150.806;2.00119;47.9550;21;134.7308;59;31.5789;0;0;1
ALT CAMP;01;2020-03-20;2020-03-26;No;173.796;2.5369;47.9550;21;102.7608;45;38.6364;0;0;1
ALT CAMP;01;2020-03-20;2020-03-26;Si;;;5432.5955;27;3219.3158;16;56.2500;0;0;1
ALT CAMP;01;2020-03-19;2020-03-25;No;186.247;3.1369;50.2386;22;98.1936;43;38.0952;0;0;1
ALT CAMP;01;2020-03-19;2020-03-25;Si;;;5432.5955;27;2816.9014;14;64.2857;0;0;0
ALT CAMP;01;2020-03-18;2020-03-24;Si;;;5432.5955;27;4024.1448;20;45.0000;0;0;0
ALT CAMP;01;2020-03-18;2020-03-24;No;178.826;3.40476;43.3879;19;100.4772;44;31.8182;0;0;1
ALT CAMP;01;2020-03-17;2020-03-23;Si;;;1810.8651;9;4024.1448;20;45.0000;0;0;0
ALT CAMP;01;2020-03-17;2020-03-23;No;181.816;3.61905;43.3879;19;84.4922;37;32.4324;0;0;1
ALT CAMP;01;2020-03-16;2020-03-22;Si;;;0.0000;0;1810.8651;9;0.0000;0;0;0
ALT CAMP;01;2020-03-16;2020-03-22;No;138.646;3.57143;36.5371;16;77.6415;34;29.4118;0;0;0
ALT CAMP;01;2020-03-15;2020-03-21;No;106.567;3.33333;29.6864;13;66.2236;29;27.5862;0;0;0
ALT CAMP;01;2020-03-15;2020-03-21;Si;;;0.0000;0;1609.6579;8;0.0000;0;0;0
ALT CAMP;01;2020-03-14;2020-03-20;No;82.2087;3.0;27.4028;12;70.7908;31;16.1290;0;0;0
ALT CAMP;01;2020-03-14;2020-03-20;Si;;;0.0000;0;1609.6579;8;0.0000;0;0;0
ALT CAMP;01;2020-03-13;2020-03-19;Si;;;0.0000;0;1810.8651;9;0.0000;0;0;0
ALT CAMP;01;2020-03-13;2020-03-19;No;46.9764;2.28571;20.5521;9;77.6415;34;11.7647;0;0;0
ALT CAMP;01;2020-03-12;2020-03-18;Si;;;0.0000;0;1609.6579;8;0.0000;0;0;0
ALT CAMP;01;2020-03-12;2020-03-18;No;14.3539;1.57143;9.1342;4;66.2236;29;6.8966;0;0;0
ALT CAMP;01;2020-03-11;2020-03-17;Si;;;0.0000;0;201.2072;1;0.0000;0;0;0
ALT CAMP;01;2020-03-11;2020-03-17;No;10.4392;1.14286;9.1342;4;52.5222;23;8.6957;0;0;0
ALT CAMP;01;2020-03-10;2020-03-16;No;4.89337;0.714286;6.8507;3;50.2386;22;4.5455;0;0;0
ALT CAMP;01;2020-03-10;2020-03-16;Si;;;0.0000;0;201.2072;1;0.0000;0;0;0
ALT CAMP;01;2020-03-09;2020-03-15;Si;;;0.0000;0;201.2072;1;0.0000;0;0;0
ALT CAMP;01;2020-03-09;2020-03-15;No;0.65245;0.285714;2.2835;1;41.1043;18;0.0000;0;0;0
ALT CAMP;01;2020-03-08;2020-03-14;Si;;;0.0000;0;201.2072;1;0.0000;0;0;0
ALT CAMP;01;2020-03-08;2020-03-14;No;0.326225;0.142857;2.2835;1;38.8207;17;0.0000;0;0;0
ALT CAMP;01;2020-03-07;2020-03-13;Si;;;0.0000;0;201.2072;1;0.0000;0;0;0
ALT CAMP;01;2020-03-07;2020-03-13;No;;;0.0000;0;27.4028;12;0.0000;0;0;0
ALT CAMP;01;2020-03-06;2020-03-12;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-06;2020-03-12;No;;;0.0000;0;13.7014;6;0.0000;0;0;0
ALT CAMP;01;2020-03-05;2020-03-11;No;;;0.0000;0;9.1342;4;0.0000;0;0;0
ALT CAMP;01;2020-03-05;2020-03-11;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-04;2020-03-10;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-04;2020-03-10;No;;;0.0000;0;4.5671;2;0.0000;0;0;0
ALT CAMP;01;2020-03-03;2020-03-09;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-03;2020-03-09;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-02;2020-03-08;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-02;2020-03-08;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-01;2020-03-07;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-03-01;2020-03-07;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-29;2020-03-06;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-29;2020-03-06;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-28;2020-03-05;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-28;2020-03-05;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-27;2020-03-04;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-27;2020-03-04;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-26;2020-03-03;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-26;2020-03-03;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-25;2020-03-02;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-25;2020-03-02;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-24;2020-03-01;Si;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT CAMP;01;2020-02-24;2020-03-01;No;;;0.0000;0;0.0000;0;0.0000;0;0;0
ALT EMPORDA;02;2020-08-29;2020-09-04;Si;;;0.0000;0;4285.7142;36;0.0000;0;0;0
ALT EMPORDA;02;2020-08-29;2020-09-04;No;37.0994;0.761054;17.7263;24;570.9347;773;3.3784;4;2;0
ALT EMPORDA;02;2020-08-28;2020-09-03;Si;;;0.0000;0;1904.7619;16;0.0000;0;0;0
ALT EMPORDA;02;2020-08-28;2020-09-03;No;40.8338;0.767857;17.7263;24;597.5242;809;3.4749;5;1;0
ALT EMPORDA;02;2020-08-27;2020-09-02;No;45.9663;0.818878;21.4192;29;620.4207;840;3.7175;4;1;0
ALT EMPORDA;02;2020-08-27;2020-09-02;Si;;;0.0000;0;1785.7142;15;0.0000;0;0;0
ALT EMPORDA;02;2020-08-26;2020-09-01;No;52.8952;0.873365;28.0666;38;647.0101;876;4.7450;3;1;0
ALT EMPORDA;02;2020-08-26;2020-09-01;Si;;;0.0000;0;7023.8095;59;0.0000;0;0;0
ALT EMPORDA;02;2020-08-25;2020-08-31;Si;;;119.0476;1;8690.4761;73;1.4493;0;0;0
ALT EMPORDA;02;2020-08-25;2020-08-31;No;56.4148;0.877943;27.3280;37;695.7575;942;4.2035;3;1;0
ALT EMPORDA;02;2020-08-24;2020-08-30;Si;;;119.0476;1;14523.8095;122;0.8621;0;0;0
ALT EMPORDA;02;2020-08-24;2020-08-30;No;58.781;0.904372;29.5438;40;728.9943;987;4.2418;3;1;0
ALT EMPORDA;02;2020-08-23;2020-08-29;Si;;;119.0476;1;14761.9047;124;0.8403;0;0;0
ALT EMPORDA;02;2020-08-23;2020-08-29;No;62.5989;0.94171;29.5438;40;725.3013;982;4.2553;5;3;0
ALT EMPORDA;02;2020-08-22;2020-08-28;No;68.8436;1.01314;31.0210;42;723.8241;980;4.5793;4;2;0
ALT EMPORDA;02;2020-08-22;2020-08-28;Si;;;119.0476;1;15952.3809;134;1.5625;0;0;0
ALT EMPORDA;02;2020-08-21;2020-08-27;Si;;;238.0952;2;18095.2380;152;1.4085;0;0;0
ALT EMPORDA;02;2020-08-21;2020-08-27;No;73.9524;1.05395;35.4526;48;714.9610;968;5.1780;3;2;1
ALT EMPORDA;02;2020-08-20;2020-08-26;Si;;;238.0952;2;19047.6190;160;1.3605;0;0;0
ALT EMPORDA;02;2020-08-20;2020-08-26;No;76.1652;1.09704;34.7140;47;713.4838;966;5.1087;3;2;4
ALT EMPORDA;02;2020-08-19;2020-08-25;Si;;;238.0952;2;14047.6190;118;1.8692;0;0;0
ALT EMPORDA;02;2020-08-19;2020-08-25;No;76.5467;1.10253;32.4982;44;677.2926;917;4.3728;4;2;4
ALT EMPORDA;02;2020-08-18;2020-08-24;Si;;;119.0476;1;12380.9523;104;1.0753;0;0;0
ALT EMPORDA;02;2020-08-18;2020-08-24;No;81.3516;1.1355;36.9298;50;655.8733;888;5.2381;4;2;4
ALT EMPORDA;02;2020-08-17;2020-08-23;No;84.2265;1.118;35.4526;48;624.8522;846;5.5000;4;2;4
ALT EMPORDA;02;2020-08-17;2020-08-23;Si;;;476.1904;4;13095.2380;110;3.9216;2;0;0
ALT EMPORDA;02;2020-08-16;2020-08-22;Si;;;476.1904;4;12738.0952;107;4.0404;2;0;0
ALT EMPORDA;02;2020-08-16;2020-08-22;No;83.7877;1.10138;36.9298;50;636.6698;862;5.5215;1;1;4
ALT EMPORDA;02;2020-08-15;2020-08-21;Si;;;476.1904;4;11785.7142;99;3.2609;2;0;0
ALT EMPORDA;02;2020-08-15;2020-08-21;No;77.8608;1.00397;36.9298;50;631.4996;855;5.5624;1;1;4
ALT EMPORDA;02;2020-08-14;2020-08-20;Si;;;357.1428;3;10000.0000;84;3.7037;2;0;0
ALT EMPORDA;02;2020-08-14;2020-08-20;No;72.2133;0.913749;34.7140;47;630.0224;853;4.8934;3;1;3
ALT EMPORDA;02;2020-08-13;2020-08-19;No;72.8872;0.795835;34.7140;47;606.3873;821;5.7217;4;2;0
ALT EMPORDA;02;2020-08-13;2020-08-19;Si;;;357.1428;3;9285.7142;78;3.8462;2;0;0
ALT EMPORDA;02;2020-08-12;2020-08-18;No;74.6046;0.73729;36.9298;50;663.9978;899;5.8403;4;2;0
ALT EMPORDA;02;2020-08-12;2020-08-18;Si;;;357.1428;3;10833.3333;91;3.3333;2;0;0
ALT EMPORDA;02;2020-08-11;2020-08-17;Si;;;357.1428;3;11071.4285;93;3.2967;2;0;1
ALT EMPORDA;02;2020-08-11;2020-08-17;No;70.3932;0.675934;34.7140;47;641.1013;868;5.3284;5;2;0
ALT EMPORDA;02;2020-08-10;2020-08-16;Si;;;119.0476;1;5119.0476;43;2.5000;0;0;1
ALT EMPORDA;02;2020-08-10;2020-08-16;No;76.6525;0.669557;39.8841;54;677.2926;917;6.1556;5;3;1
ALT EMPORDA;02;2020-08-09;2020-08-15;Si;;;119.0476;1;5238.0952;44;2.4390;0;0;1
ALT EMPORDA;02;2020-08-09;2020-08-15;No;77.1512;0.65696;39.1455;53;663.9978;899;6.6508;7;2;1
ALT EMPORDA;02;2020-08-08;2020-08-14;Si;;;119.0476;1;5238.0952;44;2.4390;0;0;1
ALT EMPORDA;02;2020-08-08;2020-08-14;No;85.0856;0.706743;40.6227;55;676.5540;916;6.1700;8;3;1
ALT EMPORDA;02;2020-08-07;2020-08-13;Si;;;119.0476;1;5595.2380;47;2.2727;0;0;1
ALT EMPORDA;02;2020-08-07;2020-08-13;No;96.7496;0.723709;44.3157;60;726.0399;983;6.4447;7;4;1
ALT EMPORDA;02;2020-08-06;2020-08-12;No;115.978;0.773522;56.8718;77;806.5469;1092;7.4757;6;3;2
ALT EMPORDA;02;2020-08-06;2020-08-12;Si;;;119.0476;1;5833.3333;49;2.2727;0;0;1
ALT EMPORDA;02;2020-08-05;2020-08-11;Si;;;238.0952;2;4404.7619;37;6.2500;0;0;1
ALT EMPORDA;02;2020-08-05;2020-08-11;No;129.744;0.787728;64.2578;87;797.6837;1080;8.1373;6;4;2
ALT EMPORDA;02;2020-08-04;2020-08-10;Si;;;238.0952;2;3809.5238;32;7.1429;0;0;0
ALT EMPORDA;02;2020-08-04;2020-08-10;No;145.313;0.796527;69.4280;94;855.2942;1158;8.7942;6;4;2
ALT EMPORDA;02;2020-08-03;2020-08-09;Si;;;119.0476;1;3333.3333;28;4.0000;0;0;0
ALT EMPORDA;02;2020-08-03;2020-08-09;No;160.431;0.789855;74.5982;101;856.7714;1160;8.6285;6;4;1
ALT EMPORDA;02;2020-08-02;2020-08-08;No;164.641;0.796111;78.2911;106;917.3363;1242;8.4602;6;5;1
ALT EMPORDA;02;2020-08-02;2020-08-08;Si;;;119.0476;1;8333.3333;70;1.5385;0;0;0
ALT EMPORDA;02;2020-08-01;2020-08-07;No;164.263;0.76164;79.7683;108;923.2450;1250;8.8458;8;7;1
ALT EMPORDA;02;2020-08-01;2020-08-07;Si;;;119.0476;1;8452.3809;71;1.5152;0;0;0
ALT EMPORDA;02;2020-07-31;2020-08-06;Si;;;119.0476;1;7619.0476;64;1.6949;0;0;0
ALT EMPORDA;02;2020-07-31;2020-08-06;No;182.073;0.816267;89.3701;121;949.0959;1285;10.2291;10;8;1
ALT EMPORDA;02;2020-07-30;2020-08-05;Si;;;357.1428;3;7738.0952;65;4.9180;0;0;0
ALT EMPORDA;02;2020-07-30;2020-08-05;No;200.077;0.820875;93.0631;126;991.9345;1343;9.5201;12;9;0
ALT EMPORDA;02;2020-07-29;2020-08-04;Si;;;238.0952;2;7857.1428;66;3.1746;0;0;0
ALT EMPORDA;02;2020-07-29;2020-08-04;No;218.924;0.864156;100.4490;136;1053.2380;1426;10.8932;12;10;0
ALT EMPORDA;02;2020-07-28;2020-08-03;No;242.957;0.886641;113.0051;153;1104.2011;1495;11.5252;20;13;0
ALT EMPORDA;02;2020-07-28;2020-08-03;Si;;;238.0952;2;7738.0952;65;3.2258;0;0;0
ALT EMPORDA;02;2020-07-27;2020-08-02;No;266.357;0.917623;128.5157;174;1150.7326;1558;11.8386;21;12;0
ALT EMPORDA;02;2020-07-27;2020-08-02;Si;;;238.0952;2;7857.1428;66;3.2258;0;0;0
ALT EMPORDA;02;2020-07-26;2020-08-01;Si;;;238.0952;2;3452.3809;29;7.4074;0;0;0
ALT EMPORDA;02;2020-07-26;2020-08-01;No;266.008;0.921107;128.5157;174;1110.8484;1504;12.5514;25;15;0
ALT EMPORDA;02;2020-07-25;2020-07-31;Si;;;238.0952;2;3214.2857;27;8.3333;0;0;0
ALT EMPORDA;02;2020-07-25;2020-07-31;No;294.771;1.01551;135.9016;184;1239.3642;1678;12.6536;25;13;0
ALT EMPORDA;02;2020-07-24;2020-07-30;Si;;;238.0952;2;3214.2857;27;8.3333;0;0;0
ALT EMPORDA;02;2020-07-24;2020-07-30;No;335.335;1.15821;133.6858;181;1171.4133;1586;12.1507;22;11;0
ALT EMPORDA;02;2020-07-23;2020-07-29;No;383.763;1.35662;150.6735;204;1201.6958;1627;13.6421;21;11;0
ALT EMPORDA;02;2020-07-23;2020-07-29;Si;;;119.0476;1;8333.3333;70;1.4706;0;0;0
ALT EMPORDA;02;2020-07-22;2020-07-28;Si;;;119.0476;1;8095.2380;68;1.5385;0;0;0
ALT EMPORDA;02;2020-07-22;2020-07-28;No;407.316;1.49451;152.8893;207;1135.9607;1538;14.0845;36;25;0
ALT EMPORDA;02;2020-07-21;2020-07-27;Si;;;119.0476;1;8214.2857;69;3.0303;0;0;0
ALT EMPORDA;02;2020-07-21;2020-07-27;No;433.666;1.59986;161.0139;218;1108.6327;1501;14.6191;29;24;0
ALT EMPORDA;02;2020-07-20;2020-07-26;Si;;;238.0952;2;7857.1428;66;3.1250;0;0;0
ALT EMPORDA;02;2020-07-20;2020-07-26;No;422.175;1.6378;161.7525;219;996.3661;1349;15.5080;28;24;0
ALT EMPORDA;02;2020-07-19;2020-07-25;Si;;;238.0952;2;7261.9047;61;3.3898;0;0;0
ALT EMPORDA;02;2020-07-19;2020-07-25;No;422.985;1.65996;160.2753;217;974.2082;1319;14.9102;24;21;0
ALT EMPORDA;02;2020-07-18;2020-07-24;No;412.038;1.69051;154.3665;209;855.2942;1158;15.5142;22;20;0
ALT EMPORDA;02;2020-07-18;2020-07-24;Si;;;238.0952;2;7380.9523;62;3.2787;0;0;0
